  0.1,   28771,    964.93352129
  0.2,   26015,    747.63301623
  0.4,   19723,    477.84184663
  0.6,   16222,    327.51092782
  0.8,   14569,    284.23614521
  1.0,   13013,    225.87022968
  1.2,   11017,    186.18848003
  1.4,   10827,    172.41486630
  1.6,    9556,    148.91202682
  1.8,   10250,    144.27482714
  2.0,    8362,    121.27936658
  4.0,    5232,     63.03825964
   10,    2470,     26.45848255
   20,    1927,     14.86759455
   40,    1076,      8.71879681
   50,    1151,      7.94201595
  100,    1089,      6.94796736
  200,    1106,      6.77176218
  300,     974,      6.82686328
  100,    1089,      6.94796736
10000,     889,      6.68464617
