  0.1,     533,      2.54212702
  0.2,     260,      1.32854569
  0.4,     136,      0.74043087
  0.6,     127,      0.56628728
  0.8,     130,      0.49370675
  1.0,     203,      0.46621094
  1.2,     146,      0.45745707
  1.4,      75,      0.46246004
  1.6,     132,      0.47100408
  1.8,      86,      0.48805627
  2.0,      73,      0.50815526
  4.0,      70,      0.77443518
   10,     145,      1.62391786
   20,     214,      2.62089324
   40,     307,      3.28907253
   50,     250,      3.33487867
  100,     304,      3.40950759
  200,     273,      3.36298157
  300,     282,      3.41975253
  100,     304,      3.40950759
10000,     266,      3.40888213
